Year,Month,Day,Temp high (°C),Temp avg (°C),Temp low (°C),Dew Point high (°C),Dew Point avg (°C),Dew Point low (°C),Humidity (%) high,Humidity (%) avg,Humidity (%) low,Sea Level Press. (hPa) high,Sea Level Press. (hPa) avg,Sea Level Press. (hPa) low,Visibility (km) high,Visibility (km) avg,Visibility (km) low,Wind (km/h) low,Wind (km/h) avg,Wind (km/h) high,Precip. (mm) sum,WeatherEvent
2011,Sep,6,24,20,16,21,16,15,100,91,82,1020,1016,1009,16,7,1,29,14,40,81.79,Rain
2011,Sep,7,20,18,17,19,18,16,100,97,93,1020,1019,1016,11,6,1,29,17,42,30.73,Rain
2011,Sep,8,26,22,17,21,18,17,100,91,82,1019,1016,1013,16,11,1,27,11,37,22.86,"Fog , Rain"
2011,Sep,9,29,24,19,21,18,18,93,74,55,1013,1011,1009,16,16,16,16,7,23,0,
2011,Sep,10,27,23,20,21,17,16,93,77,60,1017,1013,1011,16,16,16,19,6,26,T,
2011,Sep,11,22,20,18,18,16,14,93,81,68,1020,1019,1017,16,15,10,16,7,26,0.25,
2011,Sep,12,27,23,19,19,18,17,93,76,58,1017,1016,1014,16,13,6,14,3,24,0,
2011,Sep,13,28,24,19,18,17,17,81,66,51,1015,1013,1012,16,13,8,21,8,29,0,
2011,Sep,14,29,26,21,21,19,18,84,70,55,1014,1013,1012,14,12,8,19,8,29,0,
2011,Sep,15,24,18,12,20,16,5,93,76,59,1020,1013,1011,16,12,4,24,7,40,1.78,Rain
2011,Sep,16,18,14,11,6,4,3,71,54,37,1028,1025,1020,16,16,16,21,9,34,0,
2011,Sep,17,18,15,12,8,7,4,72,62,51,1031,1030,1028,16,16,16,26,9,34,0,
2011,Sep,18,20,16,12,11,9,7,77,63,48,1031,1029,1027,16,16,16,27,12,42,0,
2011,Sep,19,20,16,11,12,9,8,80,64,48,1028,1024,1021,16,16,16,16,8,24,0,
2011,Sep,20,20,18,16,17,16,12,93,83,72,1022,1021,1019,16,13,3,21,6,32,1.52,Rain
2011,Sep,21,23,20,17,20,18,17,100,84,68,1025,1023,1022,16,10,4,14,4,26,1.52,Rain
2011,Sep,22,27,23,20,21,21,20,100,85,69,1022,1020,1019,16,8,2,14,2,24,0.51,Rain
2011,Sep,23,23,22,21,22,21,21,100,94,87,1021,1018,1014,11,6,1,16,7,24,66.29,"Fog , Rain"
2011,Sep,24,24,23,21,22,21,19,100,90,79,1019,1016,1013,16,14,4,14,3,24,0,
2011,Sep,25,27,24,21,21,20,18,97,80,62,1020,1018,1016,16,16,13,11,1,16,0,
2011,Sep,26,27,23,20,21,20,19,97,86,74,1017,1015,1014,16,14,10,14,2,19,0,
2011,Sep,27,25,23,21,21,21,19,100,91,82,1016,1015,1014,16,9,4,19,6,24,0,
2011,Sep,28,23,22,20,21,20,19,100,92,84,1016,1014,1011,16,13,4,21,9,29,2.79,Rain
2011,Sep,29,23,19,16,22,19,13,100,89,78,1011,1006,1002,16,7,1,27,7,47,10.16,Rain
2011,Sep,30,24,19,14,17,14,9,100,72,44,1007,1005,1003,16,12,2,19,6,27,18.29,Rain
2011,Oct,1,19,15,10,16,13,7,100,87,73,1008,1005,1002,16,12,3,21,8,29,9.91,Rain
2011,Oct,2,18,14,10,12,9,8,96,78,60,1014,1009,1006,16,15,3,23,8,37,1.52,Rain
2011,Oct,3,14,12,9,10,8,6,96,79,61,1019,1016,1013,16,16,10,14,4,21,1.27,Rain
2011,Oct,4,17,13,9,11,9,8,93,77,60,1017,1016,1015,16,16,16,21,8,29,0,
2011,Oct,5,22,17,12,11,7,1,80,56,31,1026,1019,1016,16,16,16,26,12,35,0,
2011,Oct,6,19,14,8,5,2,-1,76,52,28,1028,1027,1025,16,16,16,16,5,23,0,
2011,Oct,7,19,14,9,8,4,1,77,56,34,1032,1030,1027,16,16,16,16,3,23,0,
2011,Oct,8,25,19,12,12,9,6,72,56,39,1033,1031,1029,16,16,16,19,4,26,0,
2011,Oct,9,29,22,16,13,12,11,72,56,39,1030,1028,1026,16,16,16,13,4,16,0,
2011,Oct,10,27,22,16,14,12,11,72,56,39,1025,1023,1021,16,16,16,13,3,16,0,
2011,Oct,11,23,20,17,14,11,7,73,54,35,1023,1022,1021,16,16,16,21,10,26,0,
2011,Oct,12,17,16,14,14,12,9,93,79,64,1022,1019,1014,16,15,4,34,16,47,11.43,Rain
2011,Oct,13,19,17,14,18,16,14,100,97,93,1014,1009,1006,16,6,1,21,12,32,8.64,Rain
2011,Oct,14,21,18,14,19,18,9,100,84,67,1005,1000,994,16,7,1,21,9,40,25.91,"Fog , Rain"
2011,Oct,15,18,16,12,9,6,3,77,57,37,1009,1004,1001,16,16,16,32,12,48,0,
2011,Oct,16,19,16,12,8,4,2,56,48,40,1013,1009,1004,16,16,16,29,13,42,0,
2011,Oct,17,18,16,14,10,6,1,77,54,31,1009,1007,1004,16,16,16,24,13,37,T,
2011,Oct,18,20,16,12,11,6,1,83,59,34,1012,1011,1009,16,16,16,14,6,21,0.25,
2011,Oct,19,17,16,16,16,16,11,100,89,78,1012,1006,999,16,6,2,27,18,60,28.45,Rain
2011,Oct,20,19,16,12,19,12,6,100,77,53,1006,998,994,16,12,2,19,13,50,0.25,Rain
2011,Oct,21,13,12,10,6,5,4,71,65,59,1016,1012,1007,16,16,16,16,11,34,0,
2011,Oct,22,16,12,8,6,6,4,86,70,53,1020,1018,1016,16,16,16,16,7,-,0,
2011,Oct,23,15,13,10,7,5,2,71,59,47,1021,1020,1019,16,16,16,10,3,-,0,
2011,Oct,24,16,13,10,10,9,7,77,70,62,1020,1017,1014,16,15,11,16,6,27,0,
2011,Oct,25,17,13,10,10,3,-3,77,52,27,1018,1016,1014,16,16,13,26,10,42,0,
2011,Oct,26,17,14,11,10,7,3,77,66,54,1017,1011,1007,16,16,14,16,5,24,0,
2011,Oct,27,16,10,3,13,9,2,100,86,72,1014,1006,1003,16,7,2,27,10,40,16,Rain
2011,Oct,28,9,6,2,2,-1,-5,92,64,36,1025,1021,1015,16,16,16,21,8,27,0,
2011,Oct,29,7,4,1,3,1,-2,100,77,53,1024,1016,1011,16,6,1,35,14,48,50.8,"Fog , Rain , Snow"
2011,Oct,30,8,4,1,1,-1,-3,100,75,49,1027,1020,1013,16,14,3,23,9,35,0.25,Snow
2011,Oct,31,12,7,3,4,2,-1,85,70,54,1029,1028,1027,16,16,11,14,3,23,0,
2011,Nov,1,13,10,7,5,2,-1,77,61,44,1028,1026,1025,16,16,16,26,10,32,0,
2011,Nov,2,14,10,6,5,3,1,82,65,47,1030,1027,1025,16,16,13,13,3,21,0,
2011,Nov,3,15,12,8,7,6,4,76,67,57,1024,1019,1014,16,15,11,23,9,29,0,
2011,Nov,4,12,8,5,7,1,-5,77,58,38,1025,1017,1012,16,15,11,34,13,48,0,
2011,Nov,5,9,6,2,-2,-3,-5,64,50,36,1032,1030,1026,16,16,16,24,8,35,0,
2011,Nov,6,12,8,3,3,1,-5,70,58,45,1034,1032,1029,16,16,16,19,7,26,0,
2011,Nov,7,17,12,7,7,6,4,89,69,48,1029,1026,1024,16,16,13,16,7,24,0,
2011,Nov,8,20,16,12,10,8,6,71,60,49,1025,1024,1023,16,16,13,19,4,21,0,
2011,Nov,9,18,14,11,13,11,8,96,74,52,1024,1021,1016,16,11,3,16,6,24,0,
2011,Nov,10,19,14,8,14,11,7,100,78,56,1017,1010,1003,16,8,2,23,5,35,0.51,Rain
2011,Nov,11,9,7,5,8,0,-4,93,68,42,1016,1007,1003,16,16,8,29,13,50,0.51,Rain
2011,Nov,12,14,9,4,1,-2,-3,64,48,32,1020,1019,1016,16,16,16,23,12,35,0,
2011,Nov,13,16,12,8,4,2,0,66,51,36,1021,1018,1014,16,16,16,23,9,34,0,
2011,Nov,14,21,17,12,11,8,1,67,54,40,1014,1011,1007,16,16,16,24,11,37,0,
2011,Nov,15,18,17,14,12,11,9,75,66,56,1014,1011,1007,16,16,16,26,8,40,T,Rain
2011,Nov,16,15,13,12,13,12,10,100,86,72,1014,1010,1006,16,9,1,16,5,24,18.54,"Fog , Rain"
2011,Nov,17,12,8,4,11,1,-5,79,63,46,1017,1012,1008,16,15,8,26,11,39,1.78,Rain
2011,Nov,18,8,5,2,-4,-6,-7,56,47,37,1030,1027,1018,16,16,16,24,11,37,0,
2011,Nov,19,11,7,3,6,-2,-5,74,55,35,1031,1028,1024,16,16,16,26,11,37,0,
2011,Nov,20,18,14,9,9,7,6,80,66,52,1024,1020,1018,16,16,16,26,14,42,0,
2011,Nov,21,15,12,8,11,3,-1,93,69,44,1027,1024,1020,16,14,6,24,8,32,3.05,Rain
2011,Nov,22,10,8,6,8,7,3,100,87,74,1029,1024,1015,16,8,3,27,12,40,29.46,Rain
2011,Nov,23,12,8,4,12,7,1,100,87,73,1016,1007,1002,16,10,1,29,11,40,11.68,Rain
2011,Nov,24,12,8,3,2,1,-2,85,66,46,1022,1021,1017,16,16,16,19,8,26,0,
2011,Nov,25,16,12,8,3,2,1,65,52,39,1022,1021,1019,16,16,16,21,9,29,0,
2011,Nov,26,18,14,10,1,-1,-2,52,40,27,1023,1022,1020,16,16,16,14,5,23,0,
2011,Nov,27,17,13,8,10,7,1,82,63,43,1022,1021,1019,16,16,14,21,8,34,0,
2011,Nov,28,21,17,13,12,11,9,80,64,47,1021,1020,1019,16,16,16,21,9,29,0,
2011,Nov,29,19,15,11,16,14,9,96,87,78,1018,1012,1005,16,12,2,27,12,48,11.94,Rain
2011,Nov,30,11,9,6,8,3,-1,83,66,48,1014,1007,1004,16,16,14,27,14,42,0,
2011,Dec,1,10,7,3,-2,-4,-8,62,48,34,1026,1022,1015,16,16,16,27,12,40,0,
2011,Dec,2,11,8,4,1,-2,-4,70,54,38,1033,1028,1025,16,16,16,24,9,35,0,
2011,Dec,3,8,6,3,1,-2,-4,70,58,45,1038,1037,1033,16,16,16,16,7,24,0,
2011,Dec,4,13,9,6,9,6,1,89,72,55,1037,1033,1029,16,16,16,23,6,34,0,
2011,Dec,5,15,12,8,11,9,8,100,89,77,1030,1027,1023,16,8,0,23,5,27,0,Fog
2011,Dec,6,17,15,13,16,14,11,97,86,75,1022,1016,1013,16,9,2,24,6,34,5.08,Rain
2011,Dec,7,17,11,6,16,11,5,100,95,90,1013,1006,996,16,6,2,27,7,50,42.67,Rain
2011,Dec,8,7,5,2,5,-2,-5,96,71,45,1027,1015,997,16,15,6,34,15,63,4.06,Rain
2011,Dec,9,11,7,2,4,1,-4,71,62,53,1028,1025,1023,16,16,13,23,8,34,0,
2011,Dec,10,8,4,0,2,-6,-12,67,52,37,1033,1026,1022,16,16,16,24,10,35,0,
2011,Dec,11,4,1,-2,-7,-9,-12,58,45,32,1038,1036,1033,16,16,16,16,6,23,0,
2011,Dec,12,7,4,1,-7,-8,-9,56,44,31,1036,1034,1031,16,16,16,14,6,23,0,
2011,Dec,13,8,4,0,-2,-6,-8,60,46,31,1030,1028,1027,16,16,14,21,7,27,0,
2011,Dec,14,10,6,2,3,1,-2,71,62,53,1030,1029,1027,16,14,3,13,5,-,0,
2011,Dec,15,15,12,8,9,6,4,80,69,57,1026,1016,1008,16,16,11,27,13,37,T,Rain
2011,Dec,16,15,10,5,10,-2,-7,77,56,34,1021,1017,1008,16,16,16,37,12,53,0,
2011,Dec,17,6,3,-1,-4,-7,-9,59,48,37,1021,1020,1019,16,16,16,23,11,35,0,
2011,Dec,18,-1,-3,-6,-9,-13,-17,65,47,28,1027,1024,1021,16,16,16,23,7,32,0,
2011,Dec,19,8,3,-2,12,-4,-12,66,54,42,1026,1020,1015,16,16,13,27,12,40,0,
2011,Dec,20,9,7,5,3,0,-3,82,64,45,1023,1021,1015,16,16,14,23,8,37,0.25,Rain
2011,Dec,21,17,11,6,14,9,3,96,89,82,1021,1013,1006,16,12,3,39,10,56,2.79,Rain
2011,Dec,22,14,12,9,8,4,2,72,60,47,1019,1016,1009,16,16,14,24,9,35,1.52,Rain
2011,Dec,23,9,6,2,8,4,-6,100,77,53,1023,1015,1009,16,11,3,26,11,37,19.05,Rain
2011,Dec,24,2,1,-2,-7,-8,-10,63,54,44,1032,1029,1023,16,16,16,24,9,32,0,
2011,Dec,25,8,4,-1,1,-3,-11,70,57,44,1030,1022,1012,16,16,16,26,9,35,0,
2011,Dec,26,7,6,3,0,-3,-5,70,56,41,1026,1021,1012,16,16,16,29,14,45,0,
2011,Dec,27,14,9,3,13,6,-3,100,79,57,1023,1006,992,16,11,3,34,13,60,25.91,Rain
2011,Dec,28,10,5,-1,4,-3,-10,74,59,44,1010,1002,995,16,16,16,35,19,56,0,
2011,Dec,29,3,-1,-4,-4,-11,-14,56,46,35,1017,1016,1015,16,16,16,26,11,37,0,
2011,Dec,30,11,7,3,7,1,-3,86,65,44,1017,1016,1014,16,16,16,16,5,23,0,
2011,Dec,31,12,10,8,7,5,3,86,73,59,1017,1012,1009,16,16,14,21,9,27,0.25,
